SKU,mes_label,volumen
30001860,Septiembre 2027,1.142
30001860,Octubre 2027,1.387
30001860,Noviembre 2027,1.537
30001860,Diciembre 2027,1.395
30001861,Enero 2026,111.8
30001861,Febrero 2026,97.902
30001861,Marzo 2026,110.911
30001861,Abril 2026,115.6
30001861,Mayo 2026,115.012
30001861,Junio 2026,107.557
30001861,Julio 2026,130.853
30001861,Agosto 2026,104.919
30001861,Septiembre 2026,91.543
30001861,Octubre 2026,120.499
30001861,Noviembre 2026,122.163
30001861,Diciembre 2026,113.858
30001861,Enero 2027,101.184
30001861,Febrero 2027,114.477
30001861,Marzo 2027,123.623
30001861,Abril 2027,117.866
30001861,Mayo 2027,118.261
30001861,Junio 2027,122.0
30001861,Julio 2027,130.0
30001861,Agosto 2027,113.336
30001861,Septiembre 2027,102.237
30001861,Octubre 2027,115.0
30001861,Noviembre 2027,115.83
30001861,Diciembre 2027,111.068
30001862,Enero 2026,123.256
30001862,Febrero 2026,115.979
30001862,Marzo 2026,134.78
30001862,Abril 2026,146.706
30001862,Mayo 2026,172.367
30001862,Junio 2026,139.423
30001862,Julio 2026,166.978
30001862,Agosto 2026,133.999
30001862,Septiembre 2026,129.915
30001862,Octubre 2026,149.022
30001862,Noviembre 2026,137.695
30001862,Diciembre 2026,169.104
30001862,Enero 2027,128.447
30001862,Febrero 2027,127.858
30001862,Marzo 2027,137.549
30001862,Abril 2027,154.798
30001862,Mayo 2027,160.543
30001862,Junio 2027,140.791
30001862,Julio 2027,112.44
30001862,Agosto 2027,150.602
30001862,Septiembre 2027,161.451
30001862,Octubre 2027,132.22
30001862,Noviembre 2027,150.995
30001862,Diciembre 2027,203.366
30001871,Enero 2026,107.266
30001871,Febrero 2026,141.811
30001871,Marzo 2026,173.676
30001871,Abril 2026,130.123
30001871,Mayo 2026,173.816
30001871,Junio 2026,166.838
30001871,Julio 2026,234.878
30001871,Agosto 2026,163.954
30001871,Septiembre 2026,112.631
30001871,Octubre 2026,149.996
30001871,Noviembre 2026,102.0
30001871,Diciembre 2026,110.0
30001871,Enero 2027,107.266
30001871,Febrero 2027,141.811
30001871,Marzo 2027,173.676
30001871,Abril 2027,130.118
30001871,Mayo 2027,173.286
30001871,Junio 2027,166.838
30001871,Julio 2027,234.878
30001871,Agosto 2027,158.473
30001871,Septiembre 2027,112.631
30001871,Octubre 2027,120.122
30001871,Noviembre 2027,102.0
30001871,Diciembre 2027,110.0
30001872,Enero 2026,0.018
30001872,Febrero 2026,0.012
30001872,Marzo 2026,0.012
30001872,Abril 2026,0.002
30001872,Mayo 2026,0.073
30001872,Junio 2026,0.013
30001872,Julio 2026,0.016
30001872,Agosto 2026,0.004
30001873,Enero 2026,66.187
30001873,Febrero 2026,67.282
30001873,Marzo 2026,78.081
30001873,Abril 2026,81.228
30001873,Mayo 2026,52.162
30001873,Junio 2026,49.473
30001873,Julio 2026,69.292
30001873,Agosto 2026,60.118
30001873,Septiembre 2026,51.728
30001873,Octubre 2026,61.183
30001873,Noviembre 2026,54.42
30001873,Diciembre 2026,53.362
30001873,Enero 2027,55.214
30001873,Febrero 2027,62.468
30001873,Marzo 2027,67.459
30001873,Abril 2027,64.317
30001873,Mayo 2027,64.533
30001873,Junio 2027,67.741
30001873,Julio 2027,73.008
30001873,Agosto 2027,61.845
30001873,Septiembre 2027,55.789
30001873,Octubre 2027,72.936
30001873,Noviembre 2027,63.206
30001873,Diciembre 2027,60.607
30001876,Enero 2026,20.653
30001876,Febrero 2026,18.391
30001876,Marzo 2026,25.019
30001876,Abril 2026,17.993
30001876,Mayo 2026,19.381
30001876,Junio 2026,13.332
30001876,Julio 2026,20.159
30001876,Agosto 2026,29.009
30001876,Septiembre 2026,17.242
30001876,Octubre 2026,24.734
30001876,Noviembre 2026,25.459
30001876,Diciembre 2026,20.459
30001876,Enero 2027,16.916
30001876,Febrero 2027,16.788
30001876,Marzo 2027,18.639
30001876,Abril 2027,21.38
30001876,Mayo 2027,22.055
30001876,Junio 2027,20.097
30001876,Julio 2027,21.808
30001876,Agosto 2027,21.481
30001876,Septiembre 2027,20.156
30001876,Octubre 2027,20.085
30001876,Noviembre 2027,21.584
30001876,Diciembre 2027,23.839
30001879,Enero 2026,20.08
30001879,Febrero 2026,7.1
30001879,Marzo 2026,3.26
30001879,Abril 2026,7.06
30001879,Mayo 2026,5.88
30001879,Junio 2026,27.16
30001879,Julio 2026,12.0
30001879,Agosto 2026,57.324
30001879,Septiembre 2026,25.0
30001879,Enero 2027,20.08
30001879,Febrero 2027,7.1
30001879,Marzo 2027,3.26
30001879,Abril 2027,7.06
30001879,Mayo 2027,5.88
30001879,Junio 2027,27.16
30001879,Julio 2027,8.333
30001879,Agosto 2027,25.0
30001879,Septiembre 2027,25.0
30001881,Enero 2026,1.896
30001881,Febrero 2026,1.179
30001881,Marzo 2026,1.153
30001881,Abril 2026,1.97
30001881,Mayo 2026,0.929
30001881,Junio 2026,0.176
30001881,Julio 2026,0.12
30001881,Agosto 2026,0.077
30001882,Enero 2026,34.105
30001882,Febrero 2026,21.985
30001882,Marzo 2026,22.45
30001882,Abril 2026,22.113
30001882,Mayo 2026,30.492
30001882,Junio 2026,21.559
30001882,Julio 2026,20.898
30001882,Agosto 2026,28.048
30001882,Septiembre 2026,29.14
30001882,Octubre 2026,24.4
30001882,Noviembre 2026,23.9
30001882,Diciembre 2026,31.7
30001882,Enero 2027,31.895
30001882,Febrero 2027,21.542
30001882,Marzo 2027,21.253
30001882,Abril 2027,28.307
30001882,Mayo 2027,30.788
30001882,Junio 2027,22.841
30001882,Julio 2027,26.949
30001882,Agosto 2027,23.406
30001882,Septiembre 2027,28.629
30001882,Octubre 2027,26.636
30001882,Noviembre 2027,30.182
30001882,Diciembre 2027,33.986
30001883,Enero 2026,5.779
30001883,Febrero 2026,16.633
30001883,Marzo 2026,10.971
30001883,Abril 2026,12.883
30001883,Mayo 2026,12.433
30001883,Junio 2026,14.517
30001883,Julio 2026,16.262
30001883,Agosto 2026,15.134
30001883,Septiembre 2026,13.22
30001883,Octubre 2026,16.131
30001883,Noviembre 2026,17.888
30001883,Diciembre 2026,17.887
30001883,Enero 2027,9.416
30001883,Febrero 2027,14.832
30001883,Marzo 2027,13.482
30001883,Abril 2027,12.337
30001883,Mayo 2027,13.486
30001883,Junio 2027,15.883
30001883,Julio 2027,16.085
30001883,Agosto 2027,15.171
30001883,Septiembre 2027,14.208
30001883,Octubre 2027,16.443
30001883,Noviembre 2027,15.168
30001883,Diciembre 2027,13.199
30001885,Enero 2026,4.242
30001885,Febrero 2026,8.691
30001885,Marzo 2026,6.594
30001885,Abril 2026,9.138
30001885,Mayo 2026,8.199
30001885,Junio 2026,8.203
30001885,Julio 2026,9.246
30001885,Agosto 2026,8.248
30001885,Septiembre 2026,7.466
30001885,Octubre 2026,8.127
30001885,Noviembre 2026,8.372
30001885,Diciembre 2026,8.637
30001885,Enero 2027,5.147
30001885,Febrero 2027,7.337
30001885,Marzo 2027,7.617
30001885,Abril 2027,9.489
30001885,Mayo 2027,8.727
30001885,Junio 2027,8.944
30001885,Julio 2027,9.895
30001885,Agosto 2027,8.693
30001885,Septiembre 2027,8.823
30001885,Octubre 2027,10.108
30001885,Noviembre 2027,9.654
30001885,Diciembre 2027,9.206
30001886,Enero 2026,3.124
30001886,Febrero 2026,3.185
30001886,Marzo 2026,5.585
30001886,Abril 2026,4.463
30001886,Mayo 2026,5.742
30001886,Junio 2026,5.694
30001886,Julio 2026,5.958
30001886,Agosto 2026,6.277
30001886,Septiembre 2026,9.819
30001886,Octubre 2026,7.0
30001886,Noviembre 2026,7.5
30001886,Diciembre 2026,8.5
30001886,Enero 2027,6.45
30001886,Febrero 2027,4.3
30001886,Marzo 2027,4.963
30001886,Abril 2027,6.01
30001886,Mayo 2027,6.827
30001886,Junio 2027,7.287
30001886,Julio 2027,10.007
30001886,Agosto 2027,13.036
30001886,Septiembre 2027,11.447
30001886,Octubre 2027,8.959
30001886,Noviembre 2027,10.016
30001886,Diciembre 2027,10.697
30001887,Enero 2026,44.426
30001887,Febrero 2026,57.947
30001887,Marzo 2026,72.315
30001887,Abril 2026,74.29
30001887,Mayo 2026,47.382
30001887,Junio 2026,53.455
30001887,Julio 2026,49.881
30001887,Agosto 2026,56.577
30001887,Septiembre 2026,37.598
30001887,Octubre 2026,52.695
30001887,Noviembre 2026,54.438
30001887,Diciembre 2026,58.211
30001887,Enero 2027,33.496
30001887,Febrero 2027,50.621
30001887,Marzo 2027,58.0
30001887,Abril 2027,74.0
30001887,Mayo 2027,54.866
30001887,Junio 2027,56.993
30001887,Julio 2027,65.0
30001887,Agosto 2027,62.0
30001887,Septiembre 2027,62.872
30001887,Octubre 2027,53.417
30001887,Noviembre 2027,57.379
30001887,Diciembre 2027,65.014
30001888,Enero 2026,5.508
30001888,Febrero 2026,8.55
30001888,Marzo 2026,16.355
30001888,Abril 2026,7.87
30001888,Mayo 2026,6.027
30001888,Junio 2026,16.604
30001888,Julio 2026,18.158
30001888,Agosto 2026,5.054
30001888,Septiembre 2026,18.477
30001888,Octubre 2026,10.229
30001888,Noviembre 2026,17.361
30001888,Diciembre 2026,8.92
30001888,Enero 2027,9.0
30001888,Febrero 2027,18.0
30001888,Marzo 2027,16.171
30001888,Abril 2027,20.285
30001888,Mayo 2027,13.638
30001888,Junio 2027,15.0
30001888,Julio 2027,13.832
30001888,Agosto 2027,17.0
30001888,Septiembre 2027,22.0
30001888,Octubre 2027,17.683
30001888,Noviembre 2027,11.295
30001888,Diciembre 2027,8.72
30001889,Enero 2026,9.895
30001889,Febrero 2026,8.222
30001889,Marzo 2026,9.39
30001889,Abril 2026,9.814
30001889,Mayo 2026,9.172
30001889,Junio 2026,7.838
30001889,Julio 2026,8.571
30001889,Agosto 2026,8.597
30001889,Septiembre 2026,10.051
30001889,Octubre 2026,10.177
30001889,Noviembre 2026,9.662
30001889,Diciembre 2026,10.554
30001889,Enero 2027,9.132
30001889,Febrero 2027,9.396
30001889,Marzo 2027,10.088
30001889,Abril 2027,9.94
30001889,Mayo 2027,8.398
30001889,Junio 2027,8.688
30001889,Julio 2027,9.323
30001889,Agosto 2027,9.982
30001889,Septiembre 2027,8.781
30001889,Octubre 2027,10.455
30001889,Noviembre 2027,9.621
30001889,Diciembre 2027,9.405
30001895,Enero 2026,16.824
30001895,Febrero 2026,16.396
30001895,Marzo 2026,18.458
30001895,Abril 2026,26.977
30001895,Mayo 2026,19.392
30001895,Junio 2026,19.52
30001895,Julio 2026,25.168
30001895,Agosto 2026,30.361
30001895,Septiembre 2026,28.0
30001895,Octubre 2026,26.893
30001895,Noviembre 2026,28.2
30001895,Diciembre 2026,29.107
30001895,Enero 2027,17.997
30001895,Febrero 2027,16.829
30001895,Marzo 2027,20.901
30001895,Abril 2027,24.564
30001895,Mayo 2027,24.63
30001895,Junio 2027,24.724
30001895,Julio 2027,22.296
30001895,Agosto 2027,19.638
30001895,Septiembre 2027,17.406
30001895,Octubre 2027,20.229
30001895,Noviembre 2027,21.035
30001895,Diciembre 2027,17.868
30001897,Enero 2026,16.912
30001897,Febrero 2026,16.645
30001897,Marzo 2026,17.741
30001897,Abril 2026,20.691
30001897,Mayo 2026,18.671
30001897,Junio 2026,15.709
30001897,Julio 2026,16.944
30001897,Agosto 2026,17.129
30001897,Septiembre 2026,19.401
30001897,Octubre 2026,19.034
30001897,Noviembre 2026,17.721
30001897,Diciembre 2026,16.658
30001897,Enero 2027,11.662
30001897,Febrero 2027,10.821
30001897,Marzo 2027,12.323
30001897,Abril 2027,12.045
30001897,Mayo 2027,12.442
30001897,Junio 2027,10.289
30001897,Julio 2027,13.286
30001897,Agosto 2027,13.538
30001897,Septiembre 2027,19.391
30001897,Octubre 2027,35.25
30001897,Noviembre 2027,43.949
30001897,Diciembre 2027,49.376
30001898,Enero 2026,11.403
30001898,Febrero 2026,13.542
30001898,Marzo 2026,12.444
30001898,Abril 2026,13.819
30001898,Mayo 2026,13.741
30001898,Junio 2026,10.89
30001898,Julio 2026,12.04
30001898,Agosto 2026,12.046
30001898,Septiembre 2026,14.087
30001898,Octubre 2026,13.859
30001898,Noviembre 2026,13.33
30001898,Diciembre 2026,12.53
30001898,Enero 2027,8.479
30001898,Febrero 2027,7.868
30001898,Marzo 2027,8.96
30001898,Abril 2027,8.757
30001898,Mayo 2027,9.046
30001898,Junio 2027,7.481
30001898,Julio 2027,9.66
30001898,Agosto 2027,9.843
30001898,Septiembre 2027,14.099
30001898,Octubre 2027,25.629
30001898,Noviembre 2027,31.954
30001898,Diciembre 2027,35.899
30001899,Enero 2026,5.478
30001899,Febrero 2026,6.118
30001899,Marzo 2026,5.063
30001899,Abril 2026,4.45
30001899,Mayo 2026,3.972
30001899,Junio 2026,3.921
30001899,Julio 2026,3.879
30001899,Agosto 2026,4.213
30001899,Septiembre 2026,2.942
30001899,Octubre 2026,3.044
30001899,Noviembre 2026,3.312
30001900,Enero 2026,2.991
30001900,Febrero 2026,1.514
30001900,Marzo 2026,0.209
30001900,Abril 2026,0.004
30001900,Mayo 2026,0.001
30001901,Enero 2026,14.42
30001901,Febrero 2026,16.542
30001901,Marzo 2026,16.792
30001901,Abril 2026,18.551
30001901,Mayo 2026,16.147
30001901,Junio 2026,9.667
30001901,Julio 2026,19.048
30001901,Agosto 2026,18.257
30001901,Septiembre 2026,12.32
30001901,Octubre 2026,14.008
30001901,Noviembre 2026,16.0
30001901,Diciembre 2026,17.0
30001901,Enero 2027,9.505
30001901,Febrero 2027,10.365
30001901,Marzo 2027,10.811
30001901,Abril 2027,9.7
30001901,Mayo 2027,10.35
30001901,Junio 2027,7.975
30001901,Julio 2027,13.498
30001901,Agosto 2027,19.088
30001901,Septiembre 2027,18.52
30001901,Octubre 2027,23.744
30001901,Noviembre 2027,20.246
30001901,Diciembre 2027,20.339
30001902,Enero 2026,10.969
30001902,Febrero 2026,12.686
30001902,Marzo 2026,10.918
30001902,Abril 2026,9.28
30001902,Mayo 2026,10.291
30001902,Junio 2026,9.563
30001902,Julio 2026,11.67
30001902,Agosto 2026,14.393
30001902,Septiembre 2026,8.913
30001902,Octubre 2026,10.142
30001902,Noviembre 2026,9.0
30001902,Diciembre 2026,9.0
30001902,Enero 2027,6.522
30001902,Febrero 2027,7.112
30001902,Marzo 2027,7.418
30001902,Abril 2027,6.656
30001902,Mayo 2027,7.101
30001902,Junio 2027,5.472
30001902,Julio 2027,9.261
30001902,Agosto 2027,13.097
30001902,Septiembre 2027,12.707
30001902,Octubre 2027,16.291
30001902,Noviembre 2027,13.891
30001902,Diciembre 2027,13.955
30001918,Enero 2026,5.397
30001918,Febrero 2026,11.705
30001918,Marzo 2026,12.377
30001918,Abril 2026,9.493
30001918,Mayo 2026,10.455
30001918,Junio 2026,10.282
30001918,Julio 2026,4.453
30001918,Agosto 2026,11.286
30001918,Septiembre 2026,8.87
30001918,Octubre 2026,10.448
30001918,Noviembre 2026,6.0
30001918,Diciembre 2026,5.252
30001918,Enero 2027,7.897
30001918,Febrero 2027,10.0
30001918,Marzo 2027,9.0
30001918,Abril 2027,9.981
30001918,Mayo 2027,10.296
30001918,Junio 2027,9.382
30001918,Julio 2027,10.181
30001918,Agosto 2027,10.028
30001918,Septiembre 2027,9.41
30001918,Octubre 2027,9.377
30001918,Noviembre 2027,10.076
30001918,Diciembre 2027,11.129
30001923,Enero 2026,14.073
30001923,Febrero 2026,28.311
30001923,Marzo 2026,35.499
30001923,Abril 2026,26.933
30001923,Mayo 2026,29.79
30001923,Junio 2026,25.875
30001923,Julio 2026,21.009
30001923,Agosto 2026,26.817
30001923,Septiembre 2026,31.208
30001923,Octubre 2026,28.744
30001923,Noviembre 2026,33.041
30001923,Diciembre 2026,28.14
30001923,Enero 2027,13.885
30001923,Febrero 2027,25.189
30001923,Marzo 2027,34.797
30001923,Abril 2027,25.588
30001923,Mayo 2027,32.135
30001923,Junio 2027,25.216
30001923,Julio 2027,30.727
30001923,Agosto 2027,36.629
30001923,Septiembre 2027,35.3
30001923,Octubre 2027,43.684
30001923,Noviembre 2027,29.889
30001923,Diciembre 2027,26.962
30001924,Enero 2026,3.588
30001924,Febrero 2026,5.644
30001924,Marzo 2026,4.877
30001924,Abril 2026,8.631
30001924,Mayo 2026,5.912
30001924,Junio 2026,8.489
30001924,Julio 2026,10.575
30001924,Agosto 2026,5.784
30001924,Septiembre 2026,9.87
30001924,Octubre 2026,6.94
30001924,Noviembre 2026,7.312
30001924,Diciembre 2026,6.753
30001924,Enero 2027,6.482
30001924,Febrero 2027,8.861
30001924,Marzo 2027,8.745
30001924,Abril 2027,7.404
30001924,Mayo 2027,8.113
30001924,Junio 2027,8.908
30001924,Julio 2027,9.422
30001924,Agosto 2027,11.111
30001924,Septiembre 2027,7.644
30001924,Octubre 2027,7.242
30001924,Noviembre 2027,5.447
30001924,Diciembre 2027,10.622
30001925,Enero 2026,44.069
30001925,Febrero 2026,117.797
30001925,Marzo 2026,49.403
30001925,Abril 2026,67.04
30001925,Mayo 2026,11.844
30001925,Junio 2026,23.878
30001925,Julio 2026,10.019
30001925,Agosto 2026,29.854
30001925,Septiembre 2026,26.0
30001925,Octubre 2026,26.0
30001925,Noviembre 2026,26.0
30001925,Diciembre 2026,26.0
30001925,Enero 2027,60.0
30001925,Febrero 2027,144.0
30001925,Marzo 2027,36.0
30001925,Abril 2027,39.0
30001925,Mayo 2027,13.0
30001925,Junio 2027,13.0
30001925,Septiembre 2027,39.0
30001925,Octubre 2027,13.0
30001925,Noviembre 2027,13.0
30001935,Enero 2026,15.127
30001935,Febrero 2026,12.647
30001935,Marzo 2026,14.171
30001935,Abril 2026,16.464
30001935,Mayo 2026,24.404
30001935,Junio 2026,18.683
30001935,Julio 2026,15.531
30001935,Agosto 2026,17.1
30001935,Septiembre 2026,14.49
30001935,Octubre 2026,14.162
30001935,Noviembre 2026,15.5
30001935,Diciembre 2026,14.57
30001935,Enero 2027,12.995
30001935,Febrero 2027,15.81
30001935,Marzo 2027,14.849
30001935,Abril 2027,19.235
30001935,Mayo 2027,22.358
30001935,Junio 2027,17.831
30001935,Julio 2027,18.007
30001935,Agosto 2027,19.371
30001935,Septiembre 2027,20.026
30001935,Octubre 2027,18.408
30001935,Noviembre 2027,19.531
30001935,Diciembre 2027,16.454
30001939,Enero 2026,48.022
30001939,Febrero 2026,34.928
30001939,Marzo 2026,35.698
30001939,Abril 2026,34.142
30001939,Mayo 2026,31.829
30001939,Junio 2026,38.046
30001939,Julio 2026,37.291
30001939,Agosto 2026,24.712
30001939,Septiembre 2026,34.739
30001939,Octubre 2026,35.45
30001939,Noviembre 2026,38.0
30001939,Diciembre 2026,40.0
30001939,Enero 2027,46.0
30001939,Febrero 2027,40.0
30001939,Marzo 2027,38.0
30001939,Abril 2027,36.0
30001939,Mayo 2027,33.0
30001939,Junio 2027,37.5
30001939,Julio 2027,38.0
30001939,Agosto 2027,32.0
30001939,Septiembre 2027,39.0
30001939,Octubre 2027,36.0
30001939,Noviembre 2027,42.0
30001939,Diciembre 2027,42.0
30001940,Enero 2026,0.037
30001940,Febrero 2026,0.029
30001940,Marzo 2026,0.036
30001940,Abril 2026,0.027
30001940,Mayo 2026,0.013
30001942,Enero 2026,20.163
30001942,Febrero 2026,20.086
30001942,Marzo 2026,13.139
30001942,Abril 2026,20.938
30001942,Mayo 2026,17.786
30001942,Junio 2026,17.838
30001942,Julio 2026,19.154
30001942,Agosto 2026,13.962
30001942,Septiembre 2026,16.481
30001942,Octubre 2026,17.627
30001942,Noviembre 2026,19.911
30001942,Diciembre 2026,21.729
30001942,Enero 2027,20.163
30001942,Febrero 2027,20.086
30001942,Marzo 2027,13.139
30001942,Abril 2027,20.938
30001942,Mayo 2027,17.786
30001942,Junio 2027,17.838
30001942,Julio 2027,19.154
30001942,Agosto 2027,15.209
30001942,Septiembre 2027,18.0
30001942,Octubre 2027,19.0
30001942,Noviembre 2027,19.911
30001942,Diciembre 2027,21.729
30001943,Enero 2026,7.136
30001943,Febrero 2026,6.478
30001943,Marzo 2026,5.154
30001943,Abril 2026,5.805
30001943,Mayo 2026,5.317
30001943,Junio 2026,4.944
30001943,Julio 2026,4.97
30001943,Agosto 2026,5.445
30001943,Septiembre 2026,5.819
30001943,Octubre 2026,5.971
30001943,Noviembre 2026,5.962
30001943,Diciembre 2026,6.514
30001943,Enero 2027,7.136
30001943,Febrero 2027,6.478
30001943,Marzo 2027,5.154
30001943,Abril 2027,5.805
30001943,Mayo 2027,5.317
30001943,Junio 2027,4.944
30001943,Julio 2027,4.97
30001943,Agosto 2027,5.152
30001943,Septiembre 2027,6.249
30001943,Octubre 2027,6.318
30001943,Noviembre 2027,5.962
30001943,Diciembre 2027,6.514
30001944,Enero 2026,33.947
30001944,Febrero 2026,31.688
30001944,Marzo 2026,41.441
30001944,Abril 2026,39.325
30001944,Mayo 2026,32.717
30001944,Junio 2026,35.675
30001944,Julio 2026,35.035
30001944,Agosto 2026,27.005
30001944,Septiembre 2026,30.441
30001944,Octubre 2026,35.812
30001944,Noviembre 2026,36.0
30001944,Diciembre 2026,39.0
30001944,Enero 2027,42.911
30001944,Febrero 2027,38.816
30001944,Marzo 2027,34.299
30001944,Abril 2027,25.847
30001944,Mayo 2027,33.551
30001944,Junio 2027,29.496
30001944,Julio 2027,30.619
30001944,Agosto 2027,21.817
30001944,Septiembre 2027,32.953
30001944,Octubre 2027,31.179
30001944,Noviembre 2027,36.817
30001944,Diciembre 2027,46.783
30001945,Enero 2026,8.349
30001945,Febrero 2026,8.226
30001945,Marzo 2026,7.283
30001945,Abril 2026,8.152
30001945,Mayo 2026,7.92
30001945,Junio 2026,8.605
30001945,Julio 2026,8.509
30001945,Agosto 2026,6.621
30001945,Septiembre 2026,7.622
30001945,Octubre 2026,8.439
30001945,Noviembre 2026,6.644
30001945,Diciembre 2026,7.331
30001945,Enero 2027,8.349
30001945,Febrero 2027,8.226
30001945,Marzo 2027,7.283
30001945,Abril 2027,8.152
30001945,Mayo 2027,7.92
30001945,Junio 2027,8.605
30001945,Julio 2027,8.509
30001945,Agosto 2027,7.282
30001945,Septiembre 2027,7.037
30001945,Octubre 2027,7.014
30001945,Noviembre 2027,6.644
30001945,Diciembre 2027,7.331
30001946,Enero 2026,17.109
30001946,Febrero 2026,15.672
30001946,Marzo 2026,13.762
30001946,Abril 2026,14.258
30001946,Mayo 2026,14.294
30001946,Junio 2026,14.558
30001946,Julio 2026,16.022
30001946,Agosto 2026,11.487
30001946,Septiembre 2026,14.74
30001946,Octubre 2026,16.091
30001946,Noviembre 2026,14.908
30001946,Diciembre 2026,16.286
30001946,Enero 2027,17.109
30001946,Febrero 2027,15.672
30001946,Marzo 2027,13.762
30001946,Abril 2027,14.248
30001946,Mayo 2027,14.294
30001946,Junio 2027,14.558
30001946,Julio 2027,16.022
30001946,Agosto 2027,13.883
30001946,Septiembre 2027,15.624
30001946,Octubre 2027,15.8
30001946,Noviembre 2027,14.908
30001946,Diciembre 2027,16.286
30001954,Enero 2026,8.829
30001954,Febrero 2026,5.162
30001954,Marzo 2026,5.689
30001954,Abril 2026,7.431
30001954,Mayo 2026,10.385
30001954,Junio 2026,9.472
30001954,Julio 2026,13.732
30001954,Agosto 2026,11.019
30001954,Septiembre 2026,12.1
30001954,Octubre 2026,11.4
30001954,Noviembre 2026,10.4
30001954,Diciembre 2026,9.6
30001954,Enero 2027,7.731
30001954,Febrero 2027,5.154
30001954,Marzo 2027,5.95
30001954,Abril 2027,7.204
30001954,Mayo 2027,8.184
30001954,Junio 2027,8.735
30001954,Julio 2027,11.995
30001954,Agosto 2027,15.627
30001954,Septiembre 2027,13.722
30001954,Octubre 2027,10.739
30001954,Noviembre 2027,12.006
30001954,Diciembre 2027,12.822
30001973,Enero 2026,3.378
30001973,Febrero 2026,4.682
30001973,Marzo 2026,4.365
30001973,Abril 2026,1.905
30001973,Mayo 2026,0.575
30001973,Junio 2026,0.086
30001973,Julio 2026,0.082
30001973,Agosto 2026,0.092
30001976,Enero 2026,9.573
30001976,Febrero 2026,4.237
30001976,Marzo 2026,7.187
30001976,Abril 2026,5.962
30001976,Mayo 2026,12.965
30001976,Junio 2026,12.587
30001976,Julio 2026,12.096
30001976,Agosto 2026,11.988
30001976,Septiembre 2026,12.626
30001976,Octubre 2026,12.5
30001976,Noviembre 2026,14.719
30001976,Diciembre 2026,14.701
30001976,Enero 2027,9.572
30001976,Febrero 2027,10.211
30001976,Marzo 2027,11.327
30001976,Abril 2027,7.827
30001976,Mayo 2027,9.596
30001976,Junio 2027,9.656
30001976,Julio 2027,8.932
30001976,Agosto 2027,8.181
30001976,Septiembre 2027,9.46
30001976,Octubre 2027,9.447
30001976,Noviembre 2027,8.513
30001976,Diciembre 2027,9.084
30001977,Enero 2026,40.671
30001977,Febrero 2026,33.195
30001977,Marzo 2026,33.095
30001977,Abril 2026,45.591
30001977,Mayo 2026,37.656
30001977,Junio 2026,50.503
30001977,Julio 2026,32.411
30001977,Agosto 2026,46.188
30001977,Septiembre 2026,41.981
30001977,Octubre 2026,43.082
30001977,Noviembre 2026,39.667
30001977,Diciembre 2026,38.376
30001977,Enero 2027,34.801
30001977,Febrero 2027,33.981
30001977,Marzo 2027,27.483
30001977,Abril 2027,34.371
30001977,Mayo 2027,29.74
30001977,Junio 2027,34.435
30001977,Julio 2027,34.064
30001977,Agosto 2027,35.094
30001977,Septiembre 2027,28.026
30001977,Octubre 2027,35.681
30001977,Noviembre 2027,34.217
30001977,Diciembre 2027,33.81
30001980,Enero 2026,6.407
30001980,Febrero 2026,12.209
30001980,Marzo 2026,10.878
30001980,Abril 2026,12.959
30001980,Mayo 2026,13.263
30001980,Junio 2026,4.804
30001980,Julio 2026,16.508
30001980,Agosto 2026,19.283
30001980,Septiembre 2026,14.1
30001980,Octubre 2026,16.59
30001980,Noviembre 2026,17.0
30001980,Diciembre 2026,14.806
30001980,Enero 2027,12.254
30001980,Febrero 2027,12.412
30001980,Marzo 2027,15.095
30001980,Abril 2027,15.034
30001980,Mayo 2027,14.472
30001980,Junio 2027,14.953
30001980,Julio 2027,17.392
30001980,Agosto 2027,16.432
30001980,Septiembre 2027,16.154
30001980,Octubre 2027,20.625
30001980,Noviembre 2027,19.689
30001980,Diciembre 2027,18.841
30001981,Enero 2026,6.976
30001981,Febrero 2026,5.034
30001981,Marzo 2026,4.308
30001981,Abril 2026,0.035
30001982,Enero 2026,7.227
30001982,Febrero 2026,5.707
30001982,Marzo 2026,5.46
30001982,Abril 2026,5.647
30001982,Mayo 2026,5.55
30001982,Junio 2026,5.23
30001982,Julio 2026,4.292
30001982,Agosto 2026,5.115
30001982,Septiembre 2026,5.248
30001982,Octubre 2026,4.124
30001982,Noviembre 2026,3.879
30001982,Diciembre 2026,4.237
30001982,Enero 2027,3.223
30001982,Febrero 2027,6.748
30001982,Marzo 2027,5.312
30001982,Abril 2027,7.328
30001982,Mayo 2027,6.14
30001982,Junio 2027,5.384
30001982,Julio 2027,3.093
30001982,Agosto 2027,5.286
30001982,Septiembre 2027,4.468
30001982,Octubre 2027,4.607
30001982,Noviembre 2027,4.383
30001982,Diciembre 2027,3.856
30001983,Enero 2026,8.88
30001983,Febrero 2026,8.412
30001983,Marzo 2026,11.041
30001983,Abril 2026,11.718
30001983,Mayo 2026,12.342
30001983,Junio 2026,9.538
30001983,Julio 2026,10.791
30001983,Agosto 2026,10.353
30001983,Septiembre 2026,6.88
30001983,Octubre 2026,5.351
30001983,Noviembre 2026,9.004
30001983,Diciembre 2026,9.645
30001983,Enero 2027,6.294
30001983,Febrero 2027,13.178
30001983,Marzo 2027,10.374
30001983,Abril 2027,14.311
30001983,Mayo 2027,11.991
30001983,Junio 2027,10.515
30001983,Julio 2027,6.041
30001983,Agosto 2027,10.323
